4.780,1.275,-0.538,-1.363,-1.352,-1.003,-0.676,-0.934,-0.787,-0.594,-1.481,2.998,-1.408
4.800,1.246,-0.555,-1.377,-1.431,-0.870,-0.715,-0.961,-0.716,-0.621,-1.344,3.548,-1.329
4.820,1.216,-0.570,-1.392,-1.508,-0.732,-0.754,-0.985,-0.632,-0.646,-1.221,4.186,-1.252
4.840,1.184,-0.582,-1.408,-1.583,-0.591,-0.792,-1.007,-0.534,-0.670,-1.111,4.904,-1.178
4.860,1.151,-0.590,-1.425,-1.656,-0.447,-0.828,-1.028,-0.421,-0.692,-1.012,5.666,-1.107
4.880,1.116,-0.596,-1.442,-1.728,-0.301,-0.864,-1.046,-0.293,-0.712,-0.922,6.404,-1.038
4.900,1.080,-0.600,-1.460,-1.797,-0.154,-0.898,-1.063,-0.153,-0.732,-0.842,7.009,-0.973
4.920,1.043,-0.600,-1.478,-1.864,-0.005,-0.932,-1.078,-0.005,-0.750,-0.769,7.360,-0.910
4.940,1.005,-0.597,-1.498,-1.928,0.143,-0.964,-1.092,0.142,-0.767,-0.703,7.373,-0.850
4.960,0.965,-0.591,-1.518,-1.990,0.291,-0.995,-1.105,0.283,-0.783,-0.643,7.044,-0.793
4.980,0.924,-0.582,-1.538,-2.050,0.437,-1.025,-1.117,0.412,-0.798,-0.588,6.453,-0.739
5.000,0.882,-0.571,-1.559,-2.107,0.581,-1.054,-1.128,0.527,-0.811,-0.537,5.721,-0.687
5.020,0.838,-0.556,-1.581,-2.162,0.722,-1.081,-1.138,0.626,-0.824,-0.491,4.957,-0.638
5.040,0.794,-0.539,-1.603,-2.214,0.860,-1.107,-1.147,0.710,-0.836,-0.448,4.235,-0.591
5.060,0.749,-0.519,-1.626,-2.263,0.994,-1.131,-1.155,0.782,-0.847,-0.409,3.590,-0.546
5.080,0.703,-0.497,-1.649,-2.309,1.122,-1.155,-1.162,0.843,-0.857,-0.372,3.034,-0.502
5.100,0.656,-0.472,-1.672,-2.353,1.245,-1.176,-1.169,0.894,-0.866,-0.338,2.562,-0.461
5.120,0.608,-0.445,-1.696,-2.393,1.362,-1.197,-1.175,0.937,-0.875,-0.306,2.165,-0.421
5.140,0.559,-0.415,-1.720,-2.431,1.472,-1.215,-1.181,0.974,-0.882,-0.276,1.830,-0.383
5.160,0.510,-0.384,-1.745,-2.466,1.574,-1.233,-1.185,1.005,-0.889,-0.247,1.548,-0.346
5.180,0.460,-0.350,-1.770,-2.497,1.669,-1.249,-1.190,1.031,-0.895,-0.220,1.308,-0.311
5.200,0.409,-0.315,-1.795,-2.526,1.756,-1.263,-1.194,1.053,-0.901,-0.195,1.102,-0.276
5.220,0.358,-0.278,-1.821,-2.551,1.834,-1.275,-1.197,1.072,-0.906,-0.170,0.924,-0.243
5.240,0.307,-0.240,-1.847,-2.573,1.903,-1.287,-1.200,1.087,-0.910,-0.147,0.767,-0.210
5.260,0.255,-0.201,-1.872,-2.592,1.962,-1.296,-1.203,1.100,-0.914,-0.124,0.628,-0.178
5.280,0.203,-0.161,-1.899,-2.608,2.012,-1.304,-1.205,1.110,-0.917,-0.102,0.503,-0.147
5.300,0.151,-0.120,-1.925,-2.620,2.052,-1.310,-1.206,1.117,-0.919,-0.080,0.388,-0.116
5.320,0.098,-0.078,-1.951,-2.630,2.082,-1.315,-1.207,1.123,-0.921,-0.059,0.281,-0.086
5.340,0.045,-0.036,-1.977,-2.636,2.101,-1.318,-1.208,1.127,-0.922,-0.038,0.180,-0.055
5.360,-0.008,0.006,-2.004,-2.639,2.110,-1.319,-1.209,1.128,-0.922,-0.018,0.082,-0.026
5.380,-0.060,0.048,-2.030,-2.638,2.109,-1.319,-1.208,1.128,-0.922,0.003,-0.014,0.004
5.400,-0.113,0.090,-2.056,-2.634,2.097,-1.317,-1.208,1.126,-0.921,0.023,-0.110,0.034
5.420,-0.166,0.132,-2.083,-2.627,2.074,-1.314,-1.207,1.122,-0.920,0.044,-0.209,0.064
5.440,-0.218,0.172,-2.109,-2.617,2.042,-1.309,-1.206,1.115,-0.918,0.065,-0.311,0.094
5.460,-0.270,0.212,-2.135,-2.604,1.999,-1.302,-1.204,1.107,-0.916,0.086,-0.420,0.125
5.480,-0.322,0.251,-2.161,-2.587,1.946,-1.293,-1.202,1.096,-0.913,0.108,-0.537,0.156
5.500,-0.373,0.289,-2.187,-2.567,1.884,-1.284,-1.199,1.083,-0.909,0.130,-0.666,0.187
5.520,-0.424,0.325,-2.212,-2.544,1.813,-1.272,-1.196,1.067,-0.905,0.153,-0.810,0.219
5.540,-0.474,0.360,-2.237,-2.518,1.732,-1.259,-1.193,1.047,-0.899,0.177,-0.972,0.252
5.560,-0.524,0.393,-2.262,-2.488,1.643,-1.244,-1.189,1.024,-0.894,0.202,-1.158,0.286
5.580,-0.573,0.424,-2.287,-2.456,1.546,-1.228,-1.184,0.997,-0.887,0.228,-1.373,0.321
5.600,-0.622,0.453,-2.311,-2.420,1.441,-1.210,-1.179,0.964,-0.880,0.255,-1.624,0.357
5.620,-0.669,0.479,-2.335,-2.382,1.329,-1.191,-1.173,0.926,-0.872,0.284,-1.920,0.394
5.640,-0.716,0.503,-2.358,-2.341,1.210,-1.170,-1.167,0.880,-0.864,0.315,-2.271,0.433
5.660,-0.762,0.525,-2.381,-2.296,1.086,-1.148,-1.160,0.827,-0.854,0.348,-2.689,0.473
5.680,-0.807,0.544,-2.403,-2.249,0.956,-1.125,-1.152,0.763,-0.844,0.383,-3.184,0.515
5.700,-0.851,0.561,-2.425,-2.199,0.821,-1.100,-1.144,0.688,-0.833,0.420,-3.766,0.558
5.720,-0.894,0.574,-2.447,-2.146,0.682,-1.073,-1.135,0.599,-0.821,0.460,-4.434,0.604
5.740,-0.936,0.585,-2.468,-2.091,0.540,-1.046,-1.125,0.495,-0.808,0.504,-5.173,0.652
5.760,-0.976,0.593,-2.488,-2.033,0.396,-1.017,-1.114,0.377,-0.794,0.551,-5.937,0.702
5.780,-1.016,0.598,-2.508,-1.973,0.249,-0.986,-1.102,0.244,-0.779,0.603,-6.641,0.754
5.800,-1.054,0.600,-2.527,-1.910,0.101,-0.955,-1.088,0.100,-0.762,0.659,-7.169,0.809
5.820,-1.091,0.599,-2.545,-1.845,-0.048,-0.922,-1.074,-0.048,-0.745,0.721,-7.406,0.867
5.840,-1.126,0.595,-2.563,-1.777,-0.196,-0.889,-1.058,-0.194,-0.726,0.789,-7.292,0.928
5.860,-1.161,0.588,-2.580,-1.707,-0.343,-0.854,-1.041,-0.331,-0.707,0.864,-6.857,0.991
5.880,-1.193,0.578,-2.597,-1.636,-0.489,-0.818,-1.022,-0.455,-0.686,0.947,-6.201,1.057
5.900,-1.225,0.566,-2.612,-1.562,-0.632,-0.781,-1.001,-0.564,-0.663,1.039,-5.447,1.127
5.920,-1.254,0.550,-2.627,-1.486,-0.772,-0.743,-0.978,-0.657,-0.639,1.141,-4.692,1.199
5.940,-1.282,0.532,-2.641,-1.408,-0.908,-0.704,-0.953,-0.737,-0.614,1.255,-3.995,1.274
5.960,-1.309,0.511,-2.654,-1.329,-1.040,-0.664,-0.926,-0.805,-0.586,1.382,-3.382,1.352
5.980,-1.334,0.488,-2.667,-1.248,-1.167,-0.624,-0.895,-0.862,-0.558,1.523,-2.856,1.431
6.000,-1.357,0.462,-2.679,-1.165,-1.287,-0.583,-0.862,-0.910,-0.528,1.681,-2.412,1.513
6.020,-1.379,0.434,-2.689,-1.081,-1.402,-0.541,-0.824,-0.951,-0.496,1.858,-2.039,1.596
6.040,-1.399,0.404,-2.699,-0.996,-1.509,-0.498,-0.783,-0.986,-0.462,2.053,-1.724,1.680
6.060,-1.417,0.372,-2.708,-0.909,-1.609,-0.455,-0.738,-1.015,-0.427,2.270,-1.458,1.764
6.080,-1.433,0.338,-2.717,-0.822,-1.701,-0.411,-0.688,-1.039,-0.390,2.508,-1.231,1.847
6.100,-1.448,0.302,-2.724,-0.733,-1.785,-0.367,-0.633,-1.060,-0.351,2.766,-1.036,1.927
6.120,-1.461,0.265,-2.730,-0.643,-1.860,-0.322,-0.572,-1.077,-0.311,3.042,-0.866,2.003
6.140,-1.472,0.226,-2.736,-0.553,-1.925,-0.276,-0.505,-1.092,-0.270,3.330,-0.716,2.075
6.160,-1.481,0.187,-2.741,-0.462,-1.981,-0.231,-0.433,-1.103,-0.227,3.622,-0.582,2.140
6.180,-1.489,0.146,-2.744,-0.370,-2.028,-0.185,-0.355,-1.113,-0.183,3.907,-0.461,2.197
6.200,-1.494,0.105,-2.747,-0.278,-2.064,-0.139,-0.271,-1.120,-0.138,4.167,-0.349,2.244
6.220,-1.498,0.063,-2.749,-0.186,-2.090,-0.093,-0.183,-1.124,-0.093,4.386,-0.245,2.281
6.240,-1.500,0.021,-2.750,-0.093,-2.105,-0.046,-0.093,-1.127,-0.046,4.545,-0.145,2.306
6.260,-1.500,-0.021,-2.750,-0.000,-2.111,-0.000,-0.000,-1.128,-0.000,4.628,-0.048,2.319
6.280,-1.498,-0.063,-2.749,0.093,-2.105,0.046,0.093,-1.127,0.046,4.628,0.048,2.319
6.300,-1.494,-0.105,-2.747,0.186,-2.090,0.093,0.183,-1.124,0.093,4.545,0.145,2.306
6.320,-1.489,-0.146,-2.744,0.278,-2.064,0.139,0.271,-1.120,0.138,4.386,0.245,2.281
6.340,-1.481,-0.187,-2.741,0.370,-2.028,0.185,0.355,-1.113,0.183,4.167,0.349,2.244
6.360,-1.472,-0.226,-2.736,0.462,-1.981,0.231,0.433,-1.103,0.227,3.907,0.461,2.197
6.380,-1.461,-0.265,-2.730,0.553,-1.925,0.276,0.505,-1.092,0.270,3.622,0.582,2.140
6.400,-1.448,-0.302,-2.724,0.643,-1.860,0.322,0.572,-1.077,0.311,3.330,0.716,2.075
6.420,-1.433,-0.338,-2.717,0.733,-1.785,0.367,0.633,-1.060,0.351,3.042,0.866,2.003
6.440,-1.417,-0.372,-2.708,0.822,-1.701,0.411,0.688,-1.039,0.390,2.766,1.036,1.927
6.460,-1.399,-0.404,-2.699,0.909,-1.609,0.455,0.738,-1.015,0.427,2.508,1.231,1.847
6.480,-1.379,-0.434,-2.689,0.996,-1.509,0.498,0.783,-0.986,0.462,2.270,1.458,1.764
6.500,-1.357,-0.462,-2.679,1.081,-1.402,0.541,0.824,-0.951,0.496,2.053,1.724,1.680
6.520,-1.334,-0.488,-2.667,1.165,-1.287,0.583,0.862,-0.910,0.528,1.858,2.039,1.596
6.540,-1.309,-0.511,-2.654,1.248,-1.167,0.624,0.895,-0.862,0.558,1.681,2.412,1.513
6.560,-1.282,-0.532,-2.641,1.329,-1.040,0.664,0.926,-0.805,0.586,1.523,2.856,1.431
6.580,-1.254,-0.550,-2.627,1.408,-0.908,0.704,0.953,-0.737,0.614,1.382,3.382,1.352
6.600,-1.225,-0.566,-2.612,1.486,-0.772,0.743,0.978,-0.657,0.639,1.255,3.995,1.274
6.620,-1.193,-0.578,-2.597,1.562,-0.632,0.781,1.001,-0.564,0.663,1.141,4.692,1.199
6.640,-1.161,-0.588,-2.580,1.636,-0.489,0.818,1.022,-0.455,0.686,1.039,5.447,1.127
6.660,-1.126,-0.595,-2.563,1.707,-0.343,0.854,1.041,-0.331,0.707,0.947,6.201,1.057
6.680,-1.091,-0.599,-2.545,1.777,-0.196,0.889,1.058,-0.194,0.726,0.864,6.857,0.991
6.700,-1.054,-0.600,-2.527,1.845,-0.048,0.922,1.074,-0.048,0.745,0.789,7.292,0.928
6.720,-1.016,-0.598,-2.508,1.910,0.101,0.955,1.088,0.100,0.762,0.721,7.406,0.867
6.740,-0.976,-0.593,-2.488,1.973,0.249,0.986,1.102,0.244,0.779,0.659,7.169,0.809
6.760,-0.936,-0.585,-2.468,2.033,0.396,1.017,1.114,0.377,0.794,0.603,6.641,0.754
6.780,-0.894,-0.574,-2.447,2.091,0.540,1.046,1.125,0.495,0.808,0.551,5.937,0.702
6.800,-0.851,-0.561,-2.425,2.146,0.682,1.073,1.135,0.599,0.821,0.504,5.173,0.652
6.820,-0.807,-0.544,-2.403,2.199,0.821,1.100,1.144,0.688,0.833,0.460,4.434,0.604
6.840,-0.762,-0.525,-2.381,2.249,0.956,1.125,1.152,0.763,0.844,0.420,3.766,0.558
6.860,-0.716,-0.503,-2.358,2.296,1.086,1.148,1.160,0.827,0.854,0.383,3.184,0.515
6.880,-0.669,-0.479,-2.335,2.341,1.210,1.170,1.167,0.880,0.864,0.348,2.689,0.473
6.900,-0.622,-0.453,-2.311,2.382,1.329,1.191,1.173,0.926,0.872,0.315,2.271,0.433
6.920,-0.573,-0.424,-2.287,2.420,1.441,1.210,1.179,0.964,0.880,0.284,1.920,0.394
6.940,-0.524,-0.393,-2.262,2.456,1.546,1.228,1.184,0.997,0.887,0.255,1.624,0.357
6.960,-0.474,-0.360,-2.237,2.488,1.643,1.244,1.189,1.024,0.894,0.228,1.373,0.321
6.980,-0.424,-0.325,-2.212,2.518,1.732,1.259,1.193,1.047,0.899,0.202,1.158,0.286
7.000,-0.373,-0.289,-2.187,2.544,1.813,1.272,1.196,1.067,0.905,0.177,0.972,0.252
7.020,-0.322,-0.251,-2.161,2.567,1.884,1.284,1.199,1.083,0.909,0.153,0.810,0.219
7.040,-0.270,-0.212,-2.135,2.587,1.946,1.293,1.202,1.096,0.913,0.130,0.666,0.187
7.060,-0.218,-0.172,-2.109,2.604,1.999,1.302,1.204,1.107,0.916,0.108,0.537,0.156
7.080,-0.166,-0.132,-2.083,2.617,2.042,1.309,1.206,1.115,0.918,0.086,0.420,0.125
7.100,-0.113,-0.090,-2.056,2.627,2.074,1.314,1.207,1.122,0.920,0.065,0.311,0.094
7.120,-0.060,-0.048,-2.030,2.634,2.097,1.317,1.208,1.126,0.921,0.044,0.209,0.064
7.140,-0.008,-0.006,-2.004,2.638,2.109,1.319,1.208,1.128,0.922,0.023,0.110,0.034
7.160,0.045,0.036,-1.977,2.639,2.110,1.319,1.209,1.128,0.922,0.003,0.014,0.004
7.180,0.098,0.078,-1.951,2.636,2.101,1.318,1.208,1.127,0.922,-0.018,-0.082,-0.026
7.200,0.151,0.120,-1.925,2.630,2.082,1.315,1.207,1.123,0.921,-0.038,-0.180,-0.055
7.220,0.203,0.161,-1.899,2.620,2.052,1.310,1.206,1.117,0.919,-0.059,-0.281,-0.086
7.240,0.255,0.201,-1.872,2.608,2.012,1.304,1.205,1.110,0.917,-0.080,-0.388,-0.116
7.260,0.307,0.240,-1.847,2.592,1.962,1.296,1.203,1.100,0.914,-0.102,-0.503,-0.147
7.280,0.358,0.278,-1.821,2.573,1.903,1.287,1.200,1.087,0.910,-0.124,-0.628,-0.178
7.300,0.409,0.315,-1.795,2.551,1.834,1.275,1.197,1.072,0.906,-0.147,-0.767,-0.210
7.320,0.460,0.350,-1.770,2.526,1.756,1.263,1.194,1.053,0.901,-0.170,-0.924,-0.243
7.340,0.510,0.384,-1.745,2.497,1.669,1.249,1.190,1.031,0.895,-0.195,-1.102,-0.276
7.360,0.559,0.415,-1.720,2.466,1.574,1.233,1.185,1.005,0.889,-0.220,-1.308,-0.311
7.380,0.608,0.445,-1.696,2.431,1.472,1.215,1.181,0.974,0.882,-0.247,-1.548,-0.346
7.400,0.656,0.472,-1.672,2.393,1.362,1.197,1.175,0.937,0.875,-0.276,-1.830,-0.383
7.420,0.703,0.497,-1.649,2.353,1.245,1.176,1.169,0.894,0.866,-0.306,-2.165,-0.421
7.440,0.749,0.519,-1.626,2.309,1.122,1.155,1.162,0.843,0.857,-0.338,-2.562,-0.461
7.460,0.794,0.539,-1.603,2.263,0.994,1.131,1.155,0.782,0.847,-0.372,-3.034,-0.502
7.480,0.838,0.556,-1.581,2.214,0.860,1.107,1.147,0.710,0.836,-0.409,-3.590,-0.546
7.500,0.882,0.571,-1.559,2.162,0.722,1.081,1.138,0.626,0.824,-0.448,-4.235,-0.591
7.520,0.924,0.582,-1.538,2.107,0.581,1.054,1.128,0.527,0.811,-0.491,-4.957,-0.638
7.540,0.965,0.591,-1.518,2.050,0.437,1.025,1.117,0.412,0.798,-0.537,-5.721,-0.687
7.560,1.005,0.597,-1.498,1.990,0.291,0.995,1.105,0.283,0.783,-0.588,-6.453,-0.739
7.580,1.043,0.600,-1.478,1.928,0.143,0.964,1.092,0.142,0.767,-0.643,-7.044,-0.793
7.600,1.080,0.600,-1.460,1.864,-0.005,0.932,1.078,-0.005,0.750,-0.703,-7.373,-0.850
7.620,1.116,0.596,-1.442,1.797,-0.154,0.898,1.063,-0.153,0.732,-0.769,-7.360,-0.910
7.640,1.151,0.590,-1.425,1.728,-0.301,0.864,1.046,-0.293,0.712,-0.842,-7.009,-0.973
7.660,1.184,0.582,-1.408,1.656,-0.447,0.828,1.028,-0.421,0.692,-0.922,-6.404,-1.038
7.680,1.216,0.570,-1.392,1.583,-0.591,0.792,1.007,-0.534,0.670,-1.012,-5.666,-1.107
7.700,1.246,0.555,-1.377,1.508,-0.732,0.754,0.985,-0.632,0.646,-1.111,-4.904,-1.178
7.720,1.275,0.538,-1.363,1.431,-0.870,0.715,0.961,-0.716,0.621,-1.221,-4.186,-1.252
7.740,1.302,0.518,-1.349,1.352,-1.003,0.676,0.934,-0.787,0.594,-1.344,-3.548,-1.329
7.760,1.327,0.495,-1.337,1.271,-1.131,0.636,0.904,-0.847,0.566,-1.481,-2.998,-1.408
7.780,1.351,0.470,-1.325,1.189,-1.253,0.595,0.872,-0.897,0.536,-1.634,-2.531,-1.490
7.800,1.373,0.443,-1.314,1.106,-1.370,0.553,0.835,-0.940,0.505,-1.805,-2.139,-1.573
7.820,1.393,0.413,-1.303,1.021,-1.479,0.510,0.796,-0.976,0.472,-1.995,-1.809,-1.656
7.840,1.412,0.381,-1.294,0.934,-1.582,0.467,0.751,-1.007,0.437,-2.206,-1.530,-1.740
7.860,1.429,0.348,-1.286,0.847,-1.676,0.423,0.703,-1.033,0.401,-2.438,-1.292,-1.823
7.880,1.444,0.313,-1.278,0.758,-1.762,0.379,0.649,-1.055,0.362,-2.690,-1.089,-1.904
7.900,1.457,0.276,-1.271,0.669,-1.839,0.335,0.590,-1.073,0.323,-2.961,-0.912,-1.982
7.920,1.469,0.238,-1.265,0.579,-1.908,0.289,0.525,-1.088,0.282,-3.247,-0.757,-2.055
7.940,1.479,0.198,-1.261,0.488,-1.966,0.244,0.454,-1.100,0.239,-3.539,-0.619,-2.122
7.960,1.487,0.158,-1.257,0.396,-2.015,0.198,0.377,-1.110,0.196,-3.827,-0.494,-2.181
7.980,1.493,0.117,-1.254,0.304,-2.055,0.152,0.295,-1.118,0.151,-4.096,-0.380,-2.232
8.000,1.497,0.075,-1.251,0.212,-2.083,0.106,0.209,-1.123,0.106,-4.329,-0.274,-2.272
8.020,1.499,0.033,-1.250,0.119,-2.102,0.060,0.119,-1.127,0.060,-4.506,-0.173,-2.300
8.040,1.500,-0.009,-1.250,0.027,-2.110,0.013,0.027,-1.128,0.013,-4.613,-0.075,-2.317
8.060,1.499,-0.051,-1.251,-0.066,-2.108,-0.033,-0.066,-1.128,-0.033,-4.637,0.021,-2.320
8.080,1.495,-0.093,-1.252,-0.159,-2.095,-0.080,-0.158,-1.126,-0.079,-4.577,0.117,-2.311
8.100,1.490,-0.135,-1.255,-0.252,-2.072,-0.126,-0.247,-1.121,-0.125,-4.438,0.216,-2.290
8.120,1.484,-0.175,-1.258,-0.344,-2.039,-0.172,-0.331,-1.115,-0.170,-4.235,0.319,-2.256
8.140,1.475,-0.215,-1.263,-0.436,-1.996,-0.218,-0.411,-1.106,-0.215,-3.985,0.428,-2.211
8.160,1.464,-0.254,-1.268,-0.527,-1.942,-0.263,-0.485,-1.095,-0.258,-3.705,0.546,-2.157
8.180,1.452,-0.292,-1.274,-0.618,-1.879,-0.309,-0.553,-1.082,-0.300,-3.414,0.676,-2.094
8.200,1.438,-0.328,-1.281,-0.707,-1.807,-0.354,-0.616,-1.065,-0.340,-3.123,0.821,-2.024
8.220,1.422,-0.362,-1.289,-0.796,-1.726,-0.398,-0.673,-1.046,-0.379,-2.843,0.985,-1.949
8.240,1.404,-0.395,-1.298,-0.884,-1.636,-0.442,-0.724,-1.022,-0.416,-2.579,1.172,-1.870
8.260,1.385,-0.426,-1.308,-0.971,-1.539,-0.486,-0.771,-0.994,-0.452,-2.336,1.389,-1.788
8.280,1.364,-0.455,-1.318,-1.057,-1.433,-0.529,-0.813,-0.962,-0.486,-2.113,1.644,-1.704
8.300,1.341,-0.481,-1.330,-1.142,-1.321,-0.571,-0.851,-0.923,-0.519,-1.911,1.943,-1.620
8.320,1.316,-0.505,-1.342,-1.225,-1.202,-0.612,-0.886,-0.877,-0.549,-1.730,2.299,-1.537
8.340,1.290,-0.527,-1.355,-1.306,-1.077,-0.653,-0.917,-0.822,-0.578,-1.567,2.722,-1.455
8.360,1.262,-0.545,-1.369,-1.386,-0.946,-0.693,-0.946,-0.758,-0.606,-1.421,3.223,-1.374
8.380,1.233,-0.562,-1.383,-1.464,-0.811,-0.732,-0.972,-0.682,-0.632,-1.290,3.811,-1.296
8.400,1.202,-0.575,-1.399,-1.540,-0.672,-0.770,-0.995,-0.592,-0.656,-1.172,4.485,-1.220
8.420,1.170,-0.586,-1.415,-1.615,-0.530,-0.807,-1.016,-0.487,-0.679,-1.067,5.228,-1.147
8.440,1.136,-0.593,-1.432,-1.687,-0.385,-0.844,-1.036,-0.368,-0.701,-0.972,5.991,-1.077
8.460,1.101,-0.598,-1.449,-1.757,-0.238,-0.879,-1.053,-0.234,-0.721,-0.887,6.687,-1.010
8.480,1.065,-0.600,-1.468,-1.826,-0.090,-0.913,-1.070,-0.090,-0.740,-0.810,7.197,-0.945
8.500,1.027,-0.599,-1.487,-1.892,0.058,-0.946,-1.084,0.058,-0.758,-0.740,7.410,-0.884
8.520,0.988,-0.595,-1.506,-1.955,0.207,-0.978,-1.098,0.204,-0.774,-0.676,7.271,-0.826
8.540,0.947,-0.588,-1.526,-2.016,0.354,-1.008,-1.110,0.340,-0.789,-0.619,6.816,-0.770
8.560,0.906,-0.578,-1.547,-2.075,0.499,-1.037,-1.122,0.463,-0.804,-0.566,6.149,-0.717
8.580,0.863,-0.565,-1.568,-2.131,0.642,-1.065,-1.132,0.571,-0.817,-0.517,5.392,-0.666
8.600,0.820,-0.549,-1.590,-2.184,0.782,-1.092,-1.141,0.664,-0.829,-0.472,4.640,-0.617
8.620,0.775,-0.531,-1.613,-2.235,0.918,-1.118,-1.150,0.743,-0.841,-0.431,3.948,-0.571
8.640,0.729,-0.510,-1.635,-2.283,1.049,-1.142,-1.158,0.809,-0.851,-0.393,3.341,-0.527
8.660,0.683,-0.486,-1.659,-2.328,1.175,-1.164,-1.165,0.866,-0.861,-0.357,2.822,-0.485
8.680,0.635,-0.460,-1.682,-2.370,1.296,-1.185,-1.172,0.914,-0.870,-0.324,2.383,-0.444
8.700,0.587,-0.432,-1.706,-2.410,1.410,-1.205,-1.177,0.954,-0.878,-0.293,2.014,-0.405
8.720,0.538,-0.402,-1.731,-2.446,1.517,-1.223,-1.183,0.988,-0.885,-0.264,1.704,-0.367
8.740,0.489,-0.370,-1.756,-2.479,1.616,-1.240,-1.187,1.017,-0.892,-0.236,1.441,-0.331
8.760,0.438,-0.335,-1.781,-2.510,1.708,-1.255,-1.192,1.041,-0.898,-0.209,1.216,-0.296
8.780,0.388,-0.300,-1.806,-2.537,1.791,-1.268,-1.195,1.061,-0.903,-0.184,1.023,-0.262
8.800,0.336,-0.262,-1.832,-2.561,1.865,-1.280,-1.199,1.079,-0.908,-0.160,0.854,-0.229
8.820,0.285,-0.224,-1.858,-2.582,1.930,-1.291,-1.201,1.093,-0.912,-0.137,0.706,-0.196
8.840,0.233,-0.184,-1.884,-2.599,1.985,-1.300,-1.204,1.104,-0.915,-0.114,0.573,-0.165
8.860,0.181,-0.143,-1.910,-2.614,2.031,-1.307,-1.205,1.113,-0.918,-0.092,0.453,-0.133
8.880,0.128,-0.102,-1.936,-2.625,2.066,-1.312,-1.207,1.120,-0.920,-0.071,0.341,-0.103
8.900,0.075,-0.060,-1.962,-2.633,2.091,-1.316,-1.208,1.125,-0.921,-0.050,0.237,-0.073
8.920,0.023,-0.018,-1.989,-2.637,2.106,-1.319,-1.208,1.128,-0.922,-0.029,0.138,-0.043
8.940,-0.030,0.024,-2.015,-2.639,2.111,-1.319,-1.209,1.128,-0.922,-0.009,0.041,-0.013
8.960,-0.083,0.066,-2.041,-2.637,2.105,-1.318,-1.208,1.127,-0.922,0.012,-0.055,0.017
8.980,-0.136,0.108,-2.068,-2.632,2.088,-1.316,-1.208,1.124,-0.921,0.032,-0.152,0.047
9.000,-0.188,0.149,-2.094,-2.623,2.062,-1.312,-1.207,1.119,-0.919,0.053,-0.252,0.077
9.020,-0.240,0.190,-2.120,-2.612,2.025,-1.306,-1.205,1.112,-0.917,0.074,-0.357,0.107
9.040,-0.292,0.229,-2.146,-2.597,1.978,-1.298,-1.203,1.103,-0.915,0.096,-0.469,0.138
9.060,-0.344,0.268,-2.172,-2.579,1.921,-1.289,-1.201,1.091,-0.911,0.117,-0.591,0.169
9.080,-0.395,0.305,-2.197,-2.558,1.855,-1.279,-1.198,1.076,-0.907,0.140,-0.726,0.201
9.100,-0.446,0.340,-2.223,-2.533,1.779,-1.267,-1.195,1.059,-0.902,0.163,-0.877,0.233
9.120,-0.496,0.374,-2.248,-2.506,1.695,-1.253,-1.191,1.038,-0.897,0.188,-1.049,0.267
9.140,-0.545,0.406,-2.273,-2.475,1.602,-1.237,-1.187,1.013,-0.891,0.213,-1.246,0.301
9.160,-0.594,0.436,-2.297,-2.441,1.502,-1.221,-1.182,0.983,-0.884,0.240,-1.476,0.336
9.180,-0.642,0.464,-2.321,-2.404,1.394,-1.202,-1.177,0.948,-0.877,0.268,-1.745,0.373
9.200,-0.689,0.490,-2.345,-2.365,1.279,-1.182,-1.171,0.907,-0.869,0.297,-2.063,0.410
9.220,-0.736,0.513,-2.368,-2.322,1.158,-1.161,-1.164,0.858,-0.860,0.329,-2.442,0.450
9.240,-0.781,0.534,-2.391,-2.276,1.031,-1.138,-1.157,0.801,-0.850,0.362,-2.891,0.490
9.260,-0.826,0.552,-2.413,-2.228,0.899,-1.114,-1.149,0.732,-0.839,0.398,-3.422,0.533
9.280,-0.869,0.567,-2.435,-2.177,0.762,-1.088,-1.140,0.651,-0.828,0.437,-4.042,0.578
9.300,-0.912,0.579,-2.456,-2.123,0.622,-1.062,-1.131,0.556,-0.815,0.479,-4.744,0.624
9.320,-0.953,0.589,-2.477,-2.067,0.479,-1.033,-1.120,0.446,-0.802,0.524,-5.502,0.673
9.340,-0.993,0.595,-2.497,-2.008,0.333,-1.004,-1.109,0.321,-0.787,0.573,-6.253,0.724
9.360,-1.032,0.599,-2.516,-1.946,0.185,-0.973,-1.096,0.183,-0.772,0.626,-6.897,0.778
9.380,-1.070,0.600,-2.535,-1.882,0.037,-0.941,-1.082,0.037,-0.755,0.685,-7.312,0.834
9.400,-1.106,0.598,-2.553,-1.816,-0.111,-0.908,-1.067,-0.111,-0.737,0.749,-7.400,0.893
9.420,-1.141,0.592,-2.571,-1.748,-0.259,-0.874,-1.051,-0.254,-0.718,0.820,-7.140,0.954
9.440,-1.175,0.584,-2.587,-1.677,-0.406,-0.838,-1.033,-0.386,-0.698,0.898,-6.596,1.019
9.460,-1.207,0.573,-2.603,-1.604,-0.551,-0.802,-1.013,-0.503,-0.676,0.985,-5.884,1.087
9.480,-1.237,0.560,-2.619,-1.530,-0.692,-0.765,-0.992,-0.606,-0.653,1.081,-5.119,1.157
9.500,-1.266,0.543,-2.633,-1.453,-0.831,-0.726,-0.968,-0.693,-0.628,1.188,-4.384,1.231
